;CM Index;gini_parameter;p_parameter;Training gini;gini;gini SPH;gini CPI;Missing;Missing SPH;Missing CPI;#Classes;#Classes SPH;#Classes CPI;#Samples;#Samples SPH;#Samples CPI
0;gini;0,25;0,7;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,19738850522689091;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;73,79166666666667
0;gini;0,25;0,75;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,19280705505718201;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;74,35416666666667
0;gini;0,25;0,8;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,1836490239788224;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;74,95833333333333
0;gini;0,25;0,85;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,18221362756730317;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;74,95833333333333
0;gini;0,25;0,9;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,1817598308843422;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;75,97916666666667
0;gini;0,25;0,95;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,1699309235858382;24,0;8,752318785842544;9,167605699014098;84;20,24137931034483;12,229166666666666;1050;121,6896551724138;78,08333333333333
0;gini;0,3;0,7;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,20537076656741576;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;75,25531914893617
0;gini;0,3;0,75;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,20069183873452165;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;75,82978723404256
0;gini;0,3;0,8;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,19133895593109046;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;76,44680851063829
0;gini;0,3;0,85;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,18987301917038998;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;76,44680851063829
0;gini;0,3;0,9;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,18940956723885535;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;77,48936170212765
0;gini;0,3;0,95;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,1773289810616598;24,0;8,752318785842544;9,249629224525036;84;20,24137931034483;12,48936170212766;1050;121,6896551724138;79,63829787234043
0;gini;0,35;0,7;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,24184446849970032;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;86,17073170731707
0;gini;0,35;0,75;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,24018969929735873;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;86,5609756097561
0;gini;0,35;0,8;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,2294681019373279;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;87,26829268292683
0;gini;0,35;0,85;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,22912994045703602;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;87,26829268292683
0;gini;0,35;0,9;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,23091433130823052;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;87,8780487804878
0;gini;0,35;0,95;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,22083284566788486;24,0;8,752318785842544;8,790687112534997;84;20,24137931034483;14,317073170731707;1050;121,6896551724138;90,34146341463415
0;gini;0,4;0,7;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,25755988733334584;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;92,97368421052632
0;gini;0,4;0,75;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,26265846473862847;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;92,97368421052632
0;gini;0,4;0,8;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,2514714837268195;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;93,73684210526316
0;gini;0,4;0,85;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,25282398459271843;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;93,73684210526316
0;gini;0,4;0,9;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,25474924840584934;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;94,39473684210526
0;gini;0,4;0,95;0,5302051671732524;0,5388208616780046;0,3509552147719147;0,25325565397375105;24,0;8,752318785842544;8,734991793223479;84;20,24137931034483;15,447368421052632;1050;121,6896551724138;97,05263157894737
