Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,10,0.8033333333333333,2.3443983402489628,1,0.1,0.25,0.75
SPH+CPI,1,0.41333333333333333,1.0,1,0.1,0.25,0.8
SPH+CPI,2,0.5566666666666666,1.2574850299401197,1,0.1,0.25,0.8
SPH+CPI,3,0.65,1.5076923076923077,1,0.1,0.25,0.8
SPH+CPI,4,0.6833333333333333,1.6292682926829267,1,0.1,0.25,0.8
SPH+CPI,5,0.7,1.7095238095238094,1,0.1,0.25,0.8
SPH+CPI,6,0.7133333333333334,1.7897196261682242,1,0.1,0.25,0.8
SPH+CPI,7,0.7333333333333333,1.9318181818181819,1,0.1,0.25,0.8
SPH+CPI,8,0.7333333333333333,1.9318181818181819,1,0.1,0.25,0.8
SPH+CPI,9,0.7433333333333333,2.0269058295964126,1,0.1,0.25,0.8
SPH+CPI,10,0.76,2.2017543859649122,1,0.1,0.25,0.8
SPH+CPI,1,0.4066666666666667,1.0,1,0.1,0.25,0.85
SPH+CPI,2,0.5533333333333333,1.2650602409638554,1,0.1,0.25,0.85
SPH+CPI,3,0.6266666666666667,1.4680851063829787,1,0.1,0.25,0.85
SPH+CPI,4,0.66,1.595959595959596,1,0.1,0.25,0.85
SPH+CPI,5,0.6866666666666666,1.7281553398058251,1,0.1,0.25,0.85
SPH+CPI,6,0.72,1.9259259259259258,1,0.1,0.25,0.85
SPH+CPI,7,0.7333333333333333,2.018181818181818,1,0.1,0.25,0.85
SPH+CPI,8,0.7433333333333333,2.098654708520179,1,0.1,0.25,0.85
SPH+CPI,9,0.7466666666666667,2.1294642857142856,1,0.1,0.25,0.85
SPH+CPI,10,0.7633333333333333,2.3013100436681224,1,0.1,0.25,0.85
SPH+CPI,1,0.37,1.0,1,0.1,0.25,0.9
SPH+CPI,2,0.5133333333333333,1.2792207792207793,1,0.1,0.25,0.9
SPH+CPI,3,0.61,1.5519125683060109,1,0.1,0.25,0.9
SPH+CPI,4,0.6533333333333333,1.7142857142857142,1,0.1,0.25,0.9
SPH+CPI,5,0.6833333333333333,1.8585365853658538,1,0.1,0.25,0.9
SPH+CPI,6,0.7266666666666667,2.1055045871559632,1,0.1,0.25,0.9
SPH+CPI,7,0.7333333333333333,2.15,1,0.1,0.25,0.9
SPH+CPI,8,0.74,2.2027027027027026,1,0.1,0.25,0.9
SPH+CPI,9,0.7533333333333333,2.3230088495575223,1,0.1,0.25,0.9
SPH+CPI,10,0.7733333333333333,2.521551724137931,1,0.1,0.25,0.9
SPH+CPI,1,0.43333333333333335,1.0,1,0.1,0.3,0.7
SPH+CPI,2,0.5866666666666667,1.2613636363636365,1,0.1,0.3,0.7
SPH+CPI,3,0.65,1.4307692307692308,1,0.1,0.3,0.7
SPH+CPI,4,0.6933333333333334,1.5913461538461537,1,0.1,0.3,0.7
SPH+CPI,5,0.7233333333333334,1.7327188940092166,1,0.1,0.3,0.7
SPH+CPI,6,0.7433333333333333,1.8475336322869955,1,0.1,0.3,0.7
SPH+CPI,7,0.7633333333333333,1.982532751091703,1,0.1,0.3,0.7
SPH+CPI,8,0.7766666666666666,2.0858369098712446,1,0.1,0.3,0.7
SPH+CPI,9,0.79,2.2025316455696204,1,0.1,0.3,0.7
SPH+CPI,10,0.8033333333333333,2.33195020746888,1,0.1,0.3,0.7
SPH+CPI,1,0.43333333333333335,1.0,1,0.1,0.3,0.75
SPH+CPI,2,0.5866666666666667,1.2613636363636365,1,0.1,0.3,0.75
SPH+CPI,3,0.65,1.4307692307692308,1,0.1,0.3,0.75
SPH+CPI,4,0.6933333333333334,1.5913461538461537,1,0.1,0.3,0.75
SPH+CPI,5,0.7233333333333334,1.7327188940092166,1,0.1,0.3,0.75
SPH+CPI,6,0.7433333333333333,1.8475336322869955,1,0.1,0.3,0.75
SPH+CPI,7,0.7633333333333333,1.982532751091703,1,0.1,0.3,0.75
SPH+CPI,8,0.7766666666666666,2.0858369098712446,1,0.1,0.3,0.75
SPH+CPI,9,0.79,2.2025316455696204,1,0.1,0.3,0.75
SPH+CPI,10,0.8033333333333333,2.33195020746888,1,0.1,0.3,0.75
SPH+CPI,1,0.42,1.0,1,0.1,0.3,0.8
SPH+CPI,2,0.56,1.25,1,0.1,0.3,0.8
SPH+CPI,3,0.65,1.4923076923076923,1,0.1,0.3,0.8
SPH+CPI,4,0.6833333333333333,1.6146341463414635,1,0.1,0.3,0.8
SPH+CPI,5,0.7,1.6952380952380952,1,0.1,0.3,0.8
SPH+CPI,6,0.7133333333333334,1.7757009345794392,1,0.1,0.3,0.8
SPH+CPI,7,0.7333333333333333,1.9181818181818182,1,0.1,0.3,0.8
SPH+CPI,8,0.7333333333333333,1.9181818181818182,1,0.1,0.3,0.8
SPH+CPI,9,0.7433333333333333,2.013452914798206,1,0.1,0.3,0.8
SPH+CPI,10,0.76,2.18859649122807,1,0.1,0.3,0.8
SPH+CPI,1,0.41333333333333333,1.0,1,0.1,0.3,0.85
SPH+CPI,2,0.5566666666666666,1.2574850299401197,1,0.1,0.3,0.85
SPH+CPI,3,0.6266666666666667,1.452127659574468,1,0.1,0.3,0.85
SPH+CPI,4,0.66,1.5808080808080809,1,0.1,0.3,0.85
SPH+CPI,5,0.6866666666666666,1.7135922330097086,1,0.1,0.3,0.85
SPH+CPI,6,0.72,1.912037037037037,1,0.1,0.3,0.85
SPH+CPI,7,0.7333333333333333,2.0045454545454544,1,0.1,0.3,0.85
SPH+CPI,8,0.7433333333333333,2.085201793721973,1,0.1,0.3,0.85
SPH+CPI,9,0.7466666666666667,2.1160714285714284,1,0.1,0.3,0.85
SPH+CPI,10,0.7633333333333333,2.2882096069868996,1,0.1,0.3,0.85
SPH+CPI,1,0.37666666666666665,1.0,1,0.1,0.3,0.9
SPH+CPI,2,0.5166666666666667,1.270967741935484,1,0.1,0.3,0.9
SPH+CPI,3,0.61,1.53551912568306,1,0.1,0.3,0.9
SPH+CPI,4,0.6533333333333333,1.6989795918367347,1,0.1,0.3,0.9
SPH+CPI,5,0.6833333333333333,1.8439024390243903,1,0.1,0.3,0.9
SPH+CPI,6,0.7266666666666667,2.091743119266055,1,0.1,0.3,0.9
SPH+CPI,7,0.7333333333333333,2.1363636363636362,1,0.1,0.3,0.9
SPH+CPI,8,0.74,2.189189189189189,1,0.1,0.3,0.9
