;CM Index;gini_parameter;p_parameter;Training gini;gini;gini SPH;gini CPI;Missing;Missing SPH;Missing CPI;#Classes;#Classes SPH;#Classes CPI;#Samples;#Samples SPH;#Samples CPI
0;gini;0,25;0,7;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1575739123263862;23,961904761904766;7,246441891878881;7,489018916988321;84;13,862068965517242;9,136363636363637;1050;78,58620689655173;53,06818181818182
0;gini;0,25;0,75;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,16058356534463775;23,961904761904766;7,246441891878881;7,489018916988321;84;13,862068965517242;9,136363636363637;1050;78,58620689655173;53,54545454545455
0;gini;0,25;0,8;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,15911545337736366;23,961904761904766;7,246441891878881;7,489018916988321;84;13,862068965517242;9,136363636363637;1050;78,58620689655173;54,02272727272727
0;gini;0,25;0,85;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,15324323685961325;23,961904761904766;7,246441891878881;7,489018916988321;84;13,862068965517242;9,136363636363637;1050;78,58620689655173;56,84090909090909
0;gini;0,25;0,9;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,15157291861161648;23,961904761904766;7,246441891878881;7,489018916988321;84;13,862068965517242;9,136363636363637;1050;78,58620689655173;57,45454545454545
0;gini;0,25;0,95;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1574344932549716;23,961904761904766;7,246441891878881;7,394819502053181;84;13,862068965517242;9,348837209302326;1050;78,58620689655173;58,7906976744186
0;gini;0,3;0,7;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1853619931844509;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;59,58974358974359
0;gini;0,3;0,75;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,18914239264421853;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;60,12820512820513
0;gini;0,3;0,8;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1905080392159385;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;60,12820512820513
0;gini;0,3;0,85;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,18414956994803647;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;63,30769230769231
0;gini;0,3;0,9;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,18383859086725712;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;63,30769230769231
0;gini;0,3;0,95;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,18468576619144383;23,961904761904766;7,246441891878881;7,501263733792343;84;13,862068965517242;10,307692307692308;1050;78,58620689655173;63,30769230769231
0;gini;0,35;0,7;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1927466557264912;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;61,1578947368421
0;gini;0,35;0,75;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,19650525188494536;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;61,1578947368421
0;gini;0,35;0,8;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,19790683652434218;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;61,1578947368421
0;gini;0,35;0,85;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,19138103911781115;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;64,42105263157895
0;gini;0,35;0,9;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,19106187637701133;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;64,42105263157895
0;gini;0,35;0,95;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,1919313457886766;23,961904761904766;7,246441891878881;7,562213169282004;84;13,862068965517242;10,578947368421053;1050;78,58620689655173;64,42105263157895
0;gini;0,4;0,7;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,21238699498935407;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;66,11428571428571
0;gini;0,4;0,75;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,2164677565328186;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;66,11428571428571
0;gini;0,4;0,8;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,2164677565328186;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;66,11428571428571
0;gini;0,4;0,85;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,2093826050628706;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;69,65714285714286
0;gini;0,4;0,9;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,20885156726397136;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;69,65714285714286
0;gini;0,4;0,95;0,5096507936507936;0,5142857142857142;0,27557712886203994;0,21346668624707055;23,961904761904766;7,246441891878881;7,403916035352005;84;13,862068965517242;11,485714285714286;1050;78,58620689655173;69,65714285714286
