Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,4,0.6133333333333333,1.9184782608695652,1,0.1,0.35,0.85
SPH+CPI,5,0.6766666666666666,2.206896551724138,1,0.1,0.35,0.85
SPH+CPI,6,0.7,2.3333333333333335,1,0.1,0.35,0.85
SPH+CPI,7,0.7166666666666667,2.441860465116279,1,0.1,0.35,0.85
SPH+CPI,8,0.7233333333333334,2.493087557603687,1,0.1,0.35,0.85
SPH+CPI,9,0.7466666666666667,2.6964285714285716,1,0.1,0.35,0.85
SPH+CPI,10,0.7733333333333333,2.9482758620689653,1,0.1,0.35,0.85
SPH+CPI,1,0.24666666666666667,1.0,1,0.1,0.35,0.9
SPH+CPI,2,0.39666666666666667,1.3781512605042017,1,0.1,0.35,0.9
SPH+CPI,3,0.49333333333333335,1.695945945945946,1,0.1,0.35,0.9
SPH+CPI,4,0.5566666666666666,1.9580838323353293,1,0.1,0.35,0.9
SPH+CPI,5,0.62,2.2688172043010755,1,0.1,0.35,0.9
SPH+CPI,6,0.6466666666666666,2.422680412371134,1,0.1,0.35,0.9
SPH+CPI,7,0.6933333333333334,2.730769230769231,1,0.1,0.35,0.9
SPH+CPI,8,0.7133333333333334,2.878504672897196,1,0.1,0.35,0.9
SPH+CPI,9,0.7533333333333333,3.2035398230088497,1,0.1,0.35,0.9
SPH+CPI,10,0.7833333333333333,3.4638297872340424,1,0.1,0.35,0.9
SPH+CPI,1,0.31,1.0,1,0.1,0.4,0.7
SPH+CPI,2,0.4533333333333333,1.3161764705882353,1,0.1,0.4,0.7
SPH+CPI,3,0.5666666666666667,1.6529411764705881,1,0.1,0.4,0.7
SPH+CPI,4,0.65,1.9538461538461538,1,0.1,0.4,0.7
SPH+CPI,5,0.71,2.211267605633803,1,0.1,0.4,0.7
SPH+CPI,6,0.7266666666666667,2.2981651376146788,1,0.1,0.4,0.7
SPH+CPI,7,0.7466666666666667,2.424107142857143,1,0.1,0.4,0.7
SPH+CPI,8,0.7533333333333333,2.4734513274336285,1,0.1,0.4,0.7
SPH+CPI,9,0.7766666666666666,2.6695278969957084,1,0.1,0.4,0.7
SPH+CPI,10,0.8,2.8833333333333333,1,0.1,0.4,0.7
SPH+CPI,1,0.31,1.0,1,0.1,0.4,0.75
SPH+CPI,2,0.4633333333333333,1.330935251798561,1,0.1,0.4,0.75
SPH+CPI,3,0.5666666666666667,1.6352941176470588,1,0.1,0.4,0.75
SPH+CPI,4,0.6366666666666667,1.8952879581151831,1,0.1,0.4,0.75
SPH+CPI,5,0.69,2.135265700483092,1,0.1,0.4,0.75
SPH+CPI,6,0.7233333333333334,2.313364055299539,1,0.1,0.4,0.75
SPH+CPI,7,0.7433333333333333,2.4394618834080717,1,0.1,0.4,0.75
SPH+CPI,8,0.7533333333333333,2.5132743362831858,1,0.1,0.4,0.75
SPH+CPI,9,0.7766666666666666,2.708154506437768,1,0.1,0.4,0.75
SPH+CPI,10,0.81,3.0082304526748973,1,0.1,0.4,0.75
SPH+CPI,1,0.3,1.0,1,0.1,0.4,0.8
SPH+CPI,2,0.48,1.375,1,0.1,0.4,0.8
SPH+CPI,3,0.5666666666666667,1.6235294117647059,1,0.1,0.4,0.8
SPH+CPI,4,0.6333333333333333,1.8736842105263158,1,0.1,0.4,0.8
SPH+CPI,5,0.6733333333333333,2.0594059405940595,1,0.1,0.4,0.8
